src,dst
1371,2335
2588,2569
735,803
2863,1537
1369,2441
212,886
2996,330
1413,1601
264,2565
3120,550
2064,2038
177,2325
2743,2547
911,2004
146,621
2308,1336
2426,2825
1693,554
1969,1320
3043,2458
1094,2491
1519,1216
818,1328
2009,3093
622,3163
61,2315
1593,17
1047,1342
1596,2843
2906,2313
2892,1296
1584,1955
3104,2431
1851,1290
1393,1298
1690,1314
1446,2452
2905,1045
1823,2819
2903,2851
1794,1613
115,2511
1828,1330
1362,1336
457,647
1783,1957
5,2311
1145,562
3169,2738
877,2543
1819,3163
815,2843
682,124
1123,1318
2309,168
877,70
2364,624
886,1575
3124,70
1003,168
2204,2441
2574,333
242,2807
1926,330
3027,1216
1334,2058
1364,335
2484,1563
305,1336
1441,2046
2207,2437
45,1814
2083,2054
801,815
456,2022
3148,2805
761,2315
2487,2491
2050,2507
1630,330
1792,2823
537,2547
2845,2004
1729,643
1355,633
2583,1342
1691,1065
2102,2704
1591,2709
2249,125
328,330
2013,18
2595,1601
1310,562
436,809
1913,1338
3169,1804
2693,2547
2326,2732
3003,1328
241,868
1190,168
2709,2010
3047,643
1347,878
2037,1292
2895,1661
769,2458
2065,805
3140,2483
1526,1593
2415,3132
2852,2006
3125,2317
665,1214
2439,2022
386,895
1691,641
129,1953
2247,2333
2656,2014
1350,1953
426,1292
2508,3132
1913,1304
2492,2809
763,2704
2908,1133
1509,1814
215,1310
1549,3107
2326,2801
2669,1210
80,2036
3169,2006
2674,886
2554,2738
3134,125
2249,2339
1930,2008
3001,2817
672,1567
3042,2491
1457,2740
2561,3067
1566,1318
1767,2339
2037,1306
1166,2557
1118,2509
1927,329
671,2795
2136,335
3074,1294
2069,2825
2126,2709
729,2022
1229,778
2518,331
2374,2052
1939,2319
2063,1500
229,550
416,2050
216,2543
883,2809
540,2825
147,2437
114,3161
2439,331
131,332
312,2833
2485,883
57,2835
3162,1537
121,1508
57,1302
2392,3102
2073,2825
350,2734
995,2036
1296,3113
3042,1065
2895,2311
2348,2335
1386,126
2538,645
2756,786
2710,647
1561,2044
2199,2058
2335,1226
1072,1218
2712,2557
1180,815
2055,214
2454,124
1370,1312
2980,886
2308,1408
1352,2323
1413,2046
1194,1661
984,2511
130,556
317,803
610,1514
994,2559
1622,125
394,801
2541,889
86,2553
203,2483
205,558
396,645
2146,3067
2817,2347
2581,2728
1386,641
1071,1294
2283,618
3094,1227
2900,580
2754,2805
1686,1285
771,1500
2057,1522
2826,2815
533,562
1093,1336
2356,2491
1775,556
3098,1800
363,2018
3123,1565
1616,2317
2180,1545
2873,2030
2740,2329
1165,1336
3054,2010
2683,1814
1365,1559
2671,1959
973,2337
421,633
1731,1318
19,1408
1965,3062
1571,641
473,1216
2023,1408
815,2034
204,2036
107,2329
442,3082
810,17
112,1545
422,1575
3161,2323
318,1218
1398,1065
2216,2048
2401,2331
3104,70
894,1292
1119,3082
2727,1340
1501,1527
1900,3067
612,580
2474,805
1230,2050
1324,1571
276,1684
244,1522
3062,1567
991,333
1851,2829
1334,2507
2797,1338
1773,1334
1405,2545
2586,2321
2560,2325
1007,2064
1550,2857
2483,2559
91,618
93,1617
1104,1955
365,2851
1218,1332
804,1342
1612,3093
405,1545
438,2323
0,3067
1603,2024
1,1227
2572,1504
1901,1336
537,2437
427,2744
369,2483
347,1334
819,2813
2232,1304
1789,1946
1025,1292
64,2335
2555,2323
458,18
1609,3082
208,2317
459,2507
1097,2730
1764,637
1420,2018
1312,2811
106,3163
2887,554
2798,2555
1774,2849
1323,550
1572,2282
2412,2795
1257,334
867,895
1151,2056
196,18
679,3062
1787,2825
1680,1314
417,1306
419,1133
240,1687
830,2543
2278,2551
1681,645
2287,562
400,2855
2583,3144
727,1691
564,126
316,2321
413,1567
2096,892
625,801
813,3156
1946,2730
685,2454
203,1687
2731,3163
2739,2458
2850,2567
1369,3144
981,1605
331,2839
1290,2042
2390,786
2588,2805
2507,1953
1972,2513
486,1285
3112,1218
1772,805
927,1684
842,643
51,1577
1869,1559
464,2833
228,2551
929,2008
3090,2058
2344,2315
1335,2833
1857,803
2280,2567
124,2817
1691,637
516,2018
2989,868
1729,2319
2694,1613
3035,1227
773,3152
1916,2819
1253,256
86,886
1346,185
667,1800
1377,3093
2873,2010
2595,214
374,883
2344,2841
225,224
1546,335
913,817
2213,2050
1672,2809
112,1306
1154,3087
286,2709
778,3152
2407,2327
161,2040
3005,2547
798,537
2311,333
179,2845
2701,639
2990,1563
2200,627
2217,126
524,645
890,2843
443,624
2735,647
3110,1510
707,2036
1765,2286
323,2032
2990,1214
754,2317
2705,1316
1549,1567
1221,881
1589,2507
662,1332
2665,3087
11,2549
1812,1290
2686,1953
781,3144
1007,2491
2050,1563
2548,1292
2245,786
2506,2736
2428,2821
2427,328
2037,3087
2045,1408
1402,2505
2671,3144
992,2857
536,2317
2254,1613
2097,2004
2880,2821
30,2553
2455,627
662,2561
2509,1800
1160,809
1646,868
1134,578
399,2509
1087,1946
3028,618
60,889
1214,1340
375,1045
2791,582
1826,1312
1861,878
502,1216
60,329
1394,2561
87,2817
1286,2507
2278,3102
135,624
2238,2046
1021,2042
1215,1065
1797,2437
1720,2841
579,334
573,2565
2985,883
1552,1318
1546,801
729,624
2399,2060
2206,2032
2083,1565
1526,2805
2518,2853
1183,2012
1683,2331
2456,1048
1174,1527
2895,2742
1386,1661
489,809
620,633
2225,2839
1868,2317
1069,868
3089,2458
2663,1314
1193,3163
2195,334
1049,1563
2640,2823
2339,868
3084,335
1401,2012
1188,2837
2413,2058
1608,2565
780,2744
1923,1320
3120,2704
612,2439
1338,784
2982,2337
2883,2010
2398,2008
306,786
516,177
683,70
572,1527
1287,868
2366,1537
2727,1559
3070,1048
1062,1227
624,2569
62,1510
64,582
1729,2817
2224,2841
1878,624
1539,1500
1405,1411
1690,2006
456,2815
386,2543
2270,2803
2103,1819
3154,3156
1327,2561
806,2799
2813,1320
828,2807
3016,1332
1039,556
2249,1946
357,1226
2568,2456
881,329
217,2420
81,1318
249,613
1107,1296
2047,875
343,1617
191,214
2177,2431
489,2795
1961,2545
664,329
2322,2819
2199,613
2270,1577
2329,2849
2059,1957
2279,1408
75,2012
413,2418
1904,1514
1184,2795
1298,17
227,2979
2458,2561
2892,1680
347,1946
952,2795
2674,2058
556,2855
2227,1577
1456,2557
1551,2331
2231,330
2886,2062
371,1661
759,2791
2,2704
774,2058
1058,2819
2728,784
191,2541
763,889
355,548
808,2032
3109,83
2330,1212
1825,883
1364,1294
72,1601
2912,2819
1954,1597
1418,1510
1399,1617
303,1332
1627,886
724,3073
2093,2819
364,2835
2065,3062
1335,2286
280,214
2042,1959
355,1575
111,2835
499,1210
2743,1342
1684,2282
2884,1292
948,1322
2712,2553
1062,2541
2222,2736
1548,807
3014,2549
1380,2509
3173,2030
826,3087
1930,1573
3012,2847
516,2730
144,2313
486,177
2822,2557
151,1946
2273,2704
2842,185
2802,124
1537,3130
1397,1514
2344,1617
628,548
2387,889
183,2561
1434,2064
1929,1212
1824,2795
2244,2313
877,2323
1622,552
2541,2323
1555,560
1351,2315
2334,2347
2751,2483
1548,2054
1940,2821
679,1322
550,889
2685,1302
2279,1316
2184,1304
1323,2513
765,1322
2899,784
1543,3144
1598,2704
1292,2420
2518,2511
2016,1326
2173,2458
2262,809
22,1048
642,2418
725,2042
586,2567
495,1324
2044,1324
2490,3130
1942,578
2282,868
3078,550
2911,331
2208,3161
1094,1292
1037,2704
354,2064
1795,2994
1285,382
2205,1512
267,83
512,331
500,815
3082,892
155,2559
501,576
432,2795
293,2541
570,1537
281,168
1672,801
518,2541
749,1314
571,2036
2263,1510
1780,2050
2055,2857
1561,1563
2264,2335
684,537
1548,2060
704,1304
3012,805
927,1226
1214,1597
2538,2509
2238,1955
2655,2815
1389,185
1611,2006
3168,889
589,329
1956,124
1006,2730
283,2821
809,2551
1645,1338
324,2036
2509,1946
91,2805
1146,1565
397,2437
2561,2040
3153,1208
3133,2821
798,1338
1184,2341
2895,1795
299,3161
3015,2062
2174,1298
2054,2557
1171,1312
2211,2561
667,2491
1370,2561
1341,2545
1477,2329
1313,786
1534,1597
485,1212
2025,2323
293,2458
110,2056
3095,1957
2287,1573
2380,2431
754,1285
2400,2513
1694,786
1612,1045
67,1310
987,1320
1837,1814
2647,168
161,2323
2282,1332
1648,2431
1115,784
3015,2819
1683,3067
1791,1411
113,1296
2542,875
2682,1336
2744,2559
958,2431
1230,2851
1450,2006
624,576
1836,2567
3145,2855
1966,875
260,1609
695,168
11,3073
820,871
297,1332
647,1316
1593,868
1126,2742
2483,1045
2404,624
1049,2044
161,639
2100,1577
1916,1571
997,1563
3099,803
417,2797
2998,1959
363,2511
3092,2311
784,2315
2904,3082
359,1569
94,2036
466,550
1299,2456
1221,329
2181,2821
2344,2325
584,2010
2732,2805
3157,1684
294,2016
88,334
581,177
2592,1537
2091,2044
3164,2286
2825,1601
1857,1512
2015,2843
662,1312
3161,2728
2895,1661
175,2837
3015,2847
1477,2323
1233,778
2697,2843
1575,786
758,2058
1168,2853
2538,2819
1061,1214
1418,1048
438,624
1196,2994
1609,331
2099,2016
74,2441
276,1322
101,1804
2697,2018
2537,2496
229,2282
1768,2491
114,1285
308,1508
2978,1814
1686,1814
34,1565
1825,2807
2912,1946
2388,2559
771,70
410,2821
2566,2038
446,560
844,552
2846,1212
2655,2543
2069,3062
421,2452
500,3067
1,1408
1546,1214
2747,2024
2511,2847
872,189
212,2726
204,2855
638,2795
1544,1226
673,2038
952,2024
1571,1342
1566,2985
778,1340
189,1210
246,3113
880,2054
992,1216
2030,3152
2318,1800
1872,2545
2400,1048
2996,2726
2328,1504
2551,1322
2319,2709
138,3161
301,3073
1201,871
2213,1324
41,2799
1782,2010
3165,2704
509,2557
24,2734
169,1298
2506,3161
724,1133
993,2809
1930,803
3069,1334
1093,2491
39,1510
3029,2509
2681,886
1409,2012
1811,809
563,624
2690,1322
3044,2036
2842,1809
1809,2811
1398,328
1120,1609
1606,2744
2489,2985
411,2315
2077,815
1871,83
1500,2006
1901,185
3100,2454
1293,2742
585,1959
887,2545
203,1819
1422,2732
1540,784
2678,3073
957,1575
1833,2555
2144,560
2337,2845
471,2825
970,1328
26,2738
57,2313
2996,2985
1554,881
1299,529
2243,2441
343,1048
752,1310
1590,1510
2232,582
1366,2052
1335,892
1097,576
397,2452
259,2744
2751,275
3090,1613
186,2821
1164,2979
2431,2561
1391,2286
233,892
2485,2452
1146,2333
133,1306
2547,1504
1604,1314
2837,2483
2259,333
2032,2847
433,1318
433,2994
214,2541
158,2509
488,892
1644,329
327,2545
2572,333
955,2843
3164,2855
1186,817
390,3130
1549,2545
104,2825
1444,2569
1284,1957
1538,1308
929,2491
203,17
821,2491
1050,124
464,2557
2397,1294
2894,3093
250,2509
1307,537
2023,3132
290,809
3006,1411
2192,2050
1291,3093
2322,2325
1356,329
2045,2060
1349,1514
1968,1575
1625,1563
1646,613
705,2058
373,1411
2312,2835
1081,2026
2825,1537
1614,1504
497,275
2480,2016
2220,2004
509,2505
1566,2333
2734,126
2556,1216
2457,2046
1081,2726
2364,2437
2888,892
1165,2807
3090,2851
7,1680
1622,2507
2128,2046
506,1332
666,256
1167,621
1630,1597
1195,168
2455,2331
1589,627
417,2561
3103,639
896,1512
586,2054
620,2541
1020,809
1456,125
2395,784
3028,1680
740,1306
498,2543
1934,70
2542,2028
778,2311
2820,2034
17,2458
2224,554
1583,2837
442,1957
1630,2329
1858,1680
1789,332
2184,2008
818,871
1334,2549
31,2004
961,329
276,3082
1474,1955
2974,1304
249,2805
212,2853
31,582
2312,1504
2876,256
1815,871
2356,2319
1591,2319
2868,2008
3054,3073
122,1953
2387,2327
2842,2319
1649,1314
3033,2805
497,1210
469,2511
1785,2052
753,883
3085,1227
725,1573
1857,2505
2645,2559
1092,2028
1623,1310
805,2058
1969,1316
496,2742
1836,2056
1930,2979
1527,1800
2250,2807
2422,624
1285,1216
2548,2833
67,2420
890,621
644,2813
2858,633
705,2823
286,881
1601,125
1585,2018
1020,1227
667,2979
1151,1559
2185,2736
2899,1953
1520,637
0,2006
1094,2567
808,1326
2584,878
955,1318
2901,647
2083,1814
2323,2555
118,2048
1091,2841
204,2511
1105,2795
2802,1567
2227,2335
1329,1310
781,2811
1908,1338
2982,3130
104,1613
1001,1569
2670,3093
1916,2805
748,3102
1768,2831
2749,2032
497,2833
1172,784
526,275
413,2496
956,1959
557,627
875,3082
361,1589
2213,1809
954,2728
469,224
3007,895
2988,2020
1606,1593
1368,2056
730,1048
694,2030
181,529
3009,2979
549,1312
1934,1314
830,2286
287,168
1786,2491
2093,1953
918,1310
2322,817
1383,256
1120,2452
1959,2841
452,778
1400,2569
1347,643
502,1314
3013,2813
491,3102
180,2845
247,275
3113,2319
647,2026
2427,803
811,1571
1316,125
2538,2740
329,2420
477,2046
2046,1522
1349,2839
1680,1577
726,2851
614,3087
17,2541
3169,2551
1056,801
2808,2282
1527,1809
2839,630
3025,2034
64,630
3008,2994
1954,2335
2146,2004
518,2985
2917,2567
2309,2507
416,328
1789,3152
645,2452
507,892
1541,1800
178,2513
1820,2339
1600,189
2046,1194
2021,2347
110,558
1036,2327
2694,1308
2273,2841
126,1680
1313,2726
1402,3113
2708,1800
896,3102
952,878
1122,2456
1904,633
306,2728
726,1522
2559,1527
1001,2821
775,817
224,1609
1552,580
2754,2452
72,2827
3136,1613
2202,1561
507,1285
2544,1575
2812,1336
2404,1510
770,3107
591,637
2461,2323
2577,1227
121,1411
2839,1814
1659,2801
2150,2016
146,1559
2458,2327
1250,1322
1785,2549
2814,1661
2913,1212
3012,2026
1075,1571
667,2545
1303,618
2388,2058
3076,2851
1611,2853
1615,1559
625,1048
1154,2843
2644,2452
1179,637
188,1214
2887,1559
2551,2730
1353,2847
1527,2331
87,1953
2748,1308
2514,331
393,2825
364,2315
2066,643
2439,1957
2728,895
1364,1565
1362,1617
1236,1342
2130,177
1598,2803
434,2317
2442,333
1872,1310
812,2817
369,2791
2663,2724
2317,256
2195,3073
748,2728
824,1545
1524,621
1598,2821
447,2511
1388,1684
1146,637
1377,886
1352,2046
1167,817
2094,2483
3025,2511
2905,2028
2214,2979
1908,2054
2994,560
1901,562
2378,1643
96,1687
577,2730
945,275
556,2738
707,1322
988,1045
1787,647
136,2795
1049,2030
224,3082
900,2020
1903,529
2513,3132
1648,334
2431,1522
1606,3113
2802,2565
880,1318
2403,2333
732,1573
2144,2845
140,2437
2177,1545
360,2994
2594,817
2824,2341
150,2803
2007,2843
2031,2321
2704,2040
2220,784
1577,2549
1514,2339
2262,329
3035,1569
177,809
1606,548
151,2323
1581,332
3166,1408
1112,2044
3148,2791
2013,2060
948,2062
633,2559
1439,778
1313,639
2725,17
1804,2333
2740,1226
2804,333
677,2855
2263,1338
2566,878
2853,889
184,3102
1829,2740
3074,1510
2585,1957
897,807
1352,3144
2192,1292
3004,1296
2042,2452
1285,2738
224,2325
992,1510
1049,332
1820,2821
2985,2541
2495,1609
2487,2347
1547,580
1560,1342
1083,1959
1681,2010
1256,2799
3025,2734
673,582
2873,639
995,2985
1509,2008
2025,125
214,2024
141,576
125,1527
3013,1214
1215,256
1043,537
644,1298
997,2337
588,881
580,2319
2234,1575
1790,2543
1600,778
2279,2545
1796,2559
168,2730
2857,1601
772,618
2128,550
750,2738
2813,1504
3114,2317
2549,1332
945,1514
3054,2740
2270,1527
1834,2016
2482,1561
1172,2418
1594,2024
1593,878
2541,635
1115,801
189,2010
346,889
325,224
2039,895
2538,2738
1352,2855
334,2038
2194,335
1955,17
1771,2034
2581,2454
1348,3161
117,778
576,2004
2694,1569
732,1210
2476,1559
2459,2985
2339,537
2253,1296
2857,2825
1721,1508
2843,2052
346,1340
1225,2819
2482,3144
242,1216
435,1298
737,2317
3129,1292
895,1527
3067,2738
408,126
1276,275
2017,1613
1553,871
2263,2507
179,618
610,2551
1501,1320
2325,1218
2704,3093
2874,1330
2322,2323
2747,2709
4,2835
2595,2549
2706,881
44,2740
68,2439
1616,560
51,1569
1314,185
84,2454
478,2339
1855,2569
2033,621
1944,2044
3163,328
308,1133
787,1296
1855,1294
645,1565
2806,2044
925,1340
689,2313
1286,2841
1729,2829
179,613
213,2042
350,2825
1740,3163
744,2813
613,2042
1940,1527
1523,2740
3158,2545
1663,1563
3096,2012
990,1514
3165,2418
1196,1609
684,3062
330,1334
3104,2819
2737,560
895,2793
1188,809
548,1605
1804,1214
2885,3087
195,1946
2907,1314
1394,635
2674,2008
2126,801
2134,3102
1957,2337
935,635
1627,3082
188,871
2694,2835
112,1561
2648,1545
78,2551
1566,2744
764,3093
72,2026
797,1561
1781,214
995,552
2042,2843
845,2994
2557,580
121,2030
2814,2010
550,2843
2838,2799
2666,881
1276,2845
2236,1514
2050,2012
759,2331
1443,1565
1132,1310
3082,3156
1636,1326
464,2730
1418,576
2233,2437
1678,2327
681,1795
1384,2062
745,2048
2148,1617
3173,1304
667,1504
920,2439
2273,2831
3010,2010
495,778
3105,185
1510,815
1795,537
2216,1322
670,2809
2883,328
2544,329
1926,1302
2251,1955
2222,562
682,1527
498,2547
3042,2557
458,2032
314,1334
2396,2799
1073,2452
134,2857
2211,875
806,2014
2735,1575
378,332
2666,2549
3056,621
43,2441
1065,2341
2315,2024
3118,1208
1089,1208
931,2026
1355,537
2172,1957
2546,2335
2820,554
1785,2831
2228,275
2327,18
649,2833
3103,2018
345,3163
1495,2734
295,873
2018,1216
111,529
117,1545
2811,1661
188,2709
743,2561
588,1800
487,2040
671,2044
134,1227
1612,2994
3012,2335
2595,1290
1805,786
1623,2843
185,2010
2376,2335
1511,2311
61,3156
941,2805
2326,1609
2092,1609
1620,1593
418,871
1299,2286
1918,2319
2584,3093
1335,1957
1868,1065
676,801
1723,83
2444,2849
6,2317
2594,2452
2442,2809
1737,805
80,1601
2060,621
2487,560
2099,3062
2912,2563
1036,556
923,2567
2057,2026
2332,2439
3169,2561
1118,1292
1146,2728
3015,2833
2731,2028
1049,1330
674,1314
677,871
134,635
2214,3132
824,558
2016,1819
32,3161
2200,2569
386,895
1722,333
1933,1227
1301,578
3164,2857
1585,1617
305,2561
990,548
2058,334
1665,3130
2246,125
2322,1605
730,2979
323,2048
2208,2060
297,2034
1195,2835
2203,70
2889,2791
1145,537
2823,2549
1787,1065
2023,125
1664,177
989,185
559,1617
684,2841
2265,1208
1063,1819
928,2732
635,2738
1109,871
46,647
333,1298
1225,2282
1184,2315
1149,786
762,126
724,1214
2906,554
637,2018
1327,1342
1108,2505
2756,126
2193,1537
1790,2855
1003,1571
2370,803
2041,645
2345,2567
2226,2797
779,627
575,1597
1120,2855
1511,2038
2584,2736
1382,2020
3046,2052
2397,125
249,2329
40,1285
1778,2567
2429,2454
933,3152
982,2491
3095,578
1065,639
2070,1320
164,3107
2881,1814
2831,1285
2215,1605
65,2048
2126,2553
1061,2329
612,633
2997,2817
1672,1214
553,1957
2988,892
1303,3102
1021,1408
1225,1216
699,624
636,1316
3116,2010
1772,1320
2724,1504
2725,17
249,1334
366,1577
1942,1340
899,624
41,1691
1053,2985
1373,18
398,2793
2325,1296
2134,3113
2323,2837
3142,2509
