src,dst
285,282
366,269
134,379
380,441
314,267
723,708
813,809
868,480
487,472
598,839
293,486
195,171
950,466
724,3
723,490
912,241
282,530
903,235
242,811
346,918
497,282
550,255
884,436
382,46
163,235
595,470
885,263
167,446
374,243
43,279
258,472
74,376
899,484
576,918
366,494
850,708
284,255
777,269
902,273
923,464
102,282
241,918
463,464
207,247
37,837
86,253
802,918
132,251
450,46
867,271
478,474
2,948
838,438
271,494
495,44
553,445
5,239
493,528
441,474
423,251
250,470
420,249
492,379
0,460
476,472
139,50
353,46
90,50
46,374
754,809
155,275
486,708
793,466
281,175
98,532
292,267
134,241
486,282
742,439
188,267
290,446
746,253
859,239
114,374
627,255
725,257
434,251
516,472
571,257
379,458
818,530
455,466
248,490
277,523
855,466
121,257
241,472
722,528
751,257
606,466
52,439
880,476
883,3
33,445
344,494
733,472
895,839
859,460
48,243
440,482
518,243
303,811
558,466
307,282
123,532
261,478
293,249
376,247
836,243
481,235
801,271
739,175
749,452
340,445
69,496
663,446
436,839
663,259
856,462
312,472
13,243
868,376
3,273
190,460
482,255
207,476
168,496
122,462
185,449
514,44
729,251
209,44
726,528
825,494
253,245
54,175
827,277
747,259
723,480
12,474
239,496
252,275
503,3
355,171
64,253
258,48
449,490
586,245
502,175
476,267
802,482
912,271
266,449
111,470
386,374
773,379
446,50
522,273
947,251
131,207
84,277
84,458
611,237
459,807
618,532
725,707
134,807
380,271
545,517
56,245
731,486
724,520
44,482
145,46
242,48
937,458
523,376
528,839
498,449
852,472
259,379
56,488
271,948
539,839
834,237
129,517
717,839
510,466
568,257
32,466
720,532
712,48
481,839
379,494
572,488
558,474
648,474
571,282
56,255
44,517
560,496
384,490
587,449
