src,same_file,jaccard_val,dst
4235,0,-1,24547
10626,0,-1,7106
16041,0,-1,7200
24812,0,-1,11490
15965,0,-1,18291
4195,0,-1,289
13202,0,0.0,22
18703,0,-1,18231
11008,0,-1,23275
21576,0,-1,19503
6742,0,-1,23271
21512,0,-1,3098
16358,0,-1,7144
17282,1,-1,18267
21475,0,-1,23223
15394,0,-1,6198
8227,0,-1,18217
10141,0,-1,6159
22632,0,0.0,19794
21597,0,-1,15084
23573,0,-1,7206
17604,0,-1,20781
8809,0,-1,7053
23989,0,-1,15489
20213,0,-1,11506
13323,0,-1,10597
25009,0,-1,7162
11754,0,-1,19563
10831,0,1.0,7872
3499,0,0.0,21
21351,0,-1,11494
1887,0,-1,22121
12987,0,-1,7049
12048,0,-1,7214
16319,0,-1,6318
4266,0,-1,18287
4154,0,1.0,12382
14505,0,-1,23211
3898,0,-1,12841
13515,0,-1,20811
15726,0,-1,22121
4001,0,-1,18289
17717,0,-1,6230
8139,0,-1,23522
11785,0,-1,25404
16007,0,-1,300
16001,0,-1,18231
8413,0,-1,23257
13223,0,-1,20771
6502,0,-1,19571
13411,0,-1,2955
22246,0,-1,7075
21532,0,-1,316
8817,0,-1,24579
10095,0,-1,23259
10714,0,-1,7233
15537,0,1.0,7945
8614,0,1.0,3606
7961,0,-1,728
16137,0,-1,2955
21289,0,-1,6208
24918,0,-1,6287
4551,0,-1,20815
17634,0,-1,23261
10652,0,-1,6348
23609,0,-1,25404
13263,0,-1,20779
8638,0,-1,6320
6029,0,-1,18267
22292,0,-1,19517
10952,1,-1,11490
17644,1,-1,18277
15561,0,-1,6202
4134,0,-1,287
15733,0,0.0,16
4177,0,-1,20775
