src,same_file,jaccard_val,dst
1627,1,-1,1652
790,0,0.0,1811
955,0,-1,292
1231,0,0.0,5
1246,0,-1,1666
592,1,-1,505
1168,0,-1,771
788,0,-1,993
70,0,-1,771
357,0,-1,1037
1233,0,-1,864
1214,1,-1,1061
262,0,-1,774
342,0,-1,929
573,1,-1,856
596,0,-1,1646
1228,1,-1,1067
359,0,-1,677
351,0,-1,1668
353,0,-1,1049
262,0,-1,1600
1219,1,-1,1053
1864,0,-1,679
1848,0,-1,677
356,0,-1,693
610,1,-1,868
368,0,-1,677
578,1,-1,521
608,0,-1,1059
1010,0,-1,675
1773,0,-1,248
1731,0,-1,687
571,1,-1,507
1587,0,-1,1033
1573,0,-1,507
345,0,-1,845
65,0,-1,1059
927,1,-1,683
485,1,-1,924
1226,0,-1,296
948,1,-1,521
1788,0,-1,300
1487,0,-1,1039
1140,0,-1,1761
1244,0,-1,1476
1266,0,-1,683
340,0,-1,924
751,1,-1,511
1147,0,-1,1706
578,1,-1,505
1023,0,-1,864
1157,0,-1,1672
1178,0,-1,507
1713,0,-1,298
1697,0,-1,868
1233,0,-1,838
492,0,-1,1660
978,0,-1,903
905,1,-1,503
1163,0,-1,298
1134,0,-1,507
334,0,-1,1027
367,0,-1,1057
1151,0,-1,519
811,0,-1,1577
596,0,-1,288
927,1,-1,868
1518,0,-1,1035
1147,0,-1,1596
1571,0,-1,505
1573,0,-1,1047
1174,0,-1,511
567,0,-1,1666
1630,0,-1,1031
1194,0,-1,511
279,1,-1,292
1023,0,-1,509
26,0,-1,724
1249,0,-1,521
966,0,-1,290
1161,0,-1,1472
702,1,-1,771
359,0,-1,860
1172,0,-1,280
272,0,-1,1666
579,1,-1,505
1619,0,-1,505
1794,0,-1,679
1137,0,0.0,4
1178,0,-1,903
1247,0,-1,248
279,0,-1,1604
1241,0,-1,1493
1265,0,-1,503
1179,0,-1,691
1570,1,-1,1757
455,0,-1,1600
1455,1,-1,1051
1148,0,-1,292
1485,0,-1,1928
1211,1,-1,1025
463,1,-1,722
822,0,-1,1067
1247,1,-1,1045
759,1,-1,903
933,0,-1,1662
1260,0,-1,1501
1155,1,-1,1055
1726,1,-1,1604
1149,1,-1,1057
875,0,-1,265
274,0,-1,681
1849,0,-1,1029
701,0,-1,1650
489,0,-1,1055
1194,0,-1,503
607,0,-1,1662
358,0,-1,693
984,0,0.0,1802
747,0,-1,1045
1356,0,0.0,1810
1872,0,-1,499
1528,0,-1,284
1629,1,-1,1670
1218,1,-1,1037
48,0,-1,1886
271,0,-1,1668
1170,0,-1,1499
732,1,-1,677
581,0,-1,1493
1006,1,-1,1065
1924,0,-1,1493
1254,0,-1,503
