src,same_file,jaccard_val,dst
332,0,-1,1298
668,0,-1,796
1173,0,-1,96
499,0,-1,1336
541,0,-1,1046
1898,1,-1,1276
870,0,-1,1048
1871,1,-1,1336
554,0,-1,2159
1172,0,0.0,3
656,0,-1,1398
1796,1,-1,1392
1884,1,-1,1318
1236,1,-1,967
1138,1,-1,1386
1765,0,-1,82
307,0,-1,1048
1255,1,-1,1408
1874,1,-1,1336
1813,1,-1,1360
1231,1,-1,1306
974,1,0.0,937
1195,1,-1,1044
1715,1,-1,1422
1836,0,-1,76
1760,1,-1,1346
1123,1,-1,1324
1812,0,-1,138
610,0,-1,949
1141,1,-1,1028
542,0,-1,949
429,0,-1,2189
1179,1,-1,1420
333,0,-1,1288
1186,1,-1,1328
1771,1,-1,949
1763,1,-1,1284
638,0,-1,80
1759,0,0.0,2
573,0,-1,1052
1798,1,-1,2113
1887,0,-1,70
1871,1,-1,1018
1753,0,-1,80
553,0,-1,1020
1885,1,-1,967
632,0,-1,1378
443,0,-1,1326
1750,0,0.0,3
680,0,-1,1320
1250,1,-1,1306
1730,1,-1,1368
1882,1,-1,1318
1242,0,-1,2159
562,0,-1,1004
476,0,-1,1312
1176,1,-1,1022
1135,0,-1,74
992,0,-1,440
1221,0,-1,796
1872,0,-1,58
978,1,-1,1382
1827,0,-1,76
1156,0,-1,58
1789,1,-1,1374
1894,1,-1,1366
1206,1,-1,1044
1798,1,-1,1426
1888,1,-1,1284
588,0,-1,1046
1168,1,-1,1348
2176,0,-1,1286
1854,0,-1,2201
578,0,-1,1430
1134,1,-1,1308
2256,0,-1,1288
1863,0,-1,86
991,0,-1,794
525,0,-1,967
1884,1,-1,1388
973,1,-1,1030
996,1,-1,1052
1756,0,-1,2201
1846,0,0.0,771
1223,1,-1,1358
662,0,-1,1028
2123,1,-1,1278
1171,0,0.0,770
965,1,-1,1416
616,0,-1,1014
1194,1,-1,1284
1828,1,-1,1006
1244,1,-1,1332
1725,1,-1,1324
1730,0,-1,90
1748,1,-1,1330
268,0,0.0,769
1252,0,0.0,2139
662,0,0.0,5
2178,0,-1,1274
1491,1,-1,1046
1170,1,-1,1308
1248,0,0.0,7
1168,1,-1,1394
1161,0,-1,72
424,0,-1,1016
1128,0,-1,60
1247,1,-1,1346
561,0,-1,1042
652,0,-1,60
632,0,-1,2113
640,0,-1,1372
618,0,-1,88
1853,0,-1,60
1125,0,-1,90
1194,1,-1,1382
1882,1,-1,1360
541,0,-1,1004
1754,0,-1,2191
443,0,-1,971
525,1,-1,90
1885,0,0.0,7
632,0,-1,949
1833,1,-1,1342
1163,1,-1,1374
1887,0,0.0,769
1742,1,-1,1290
1230,1,-1,1398
988,1,-1,1316
1798,1,-1,1318
1211,1,-1,1370
458,0,-1,1398
1758,0,0.0,5
1183,0,0.0,2141
573,0,-1,1336
1892,1,-1,1052
458,0,-1,969
866,0,-1,1316
424,0,-1,1398
1139,0,-1,66
1738,1,-1,1352
632,0,-1,1298
1762,1,-1,1030
360,0,-1,1334
1728,1,-1,1404
1783,1,-1,1364
1822,1,-1,1284
1241,1,-1,1366
1182,1,-1,1304
1238,1,-1,1408
1139,1,-1,1414
1163,1,-1,1430
990,1,-1,1290
582,0,-1,1020
1238,0,-1,2191
1847,1,-1,1372
1158,1,-1,1276
1737,0,-1,138
1869,0,-1,60
582,0,-1,794
1152,1,-1,1426
858,0,0.0,4
1838,0,0.0,2141
1260,1,-1,1394
1826,1,-1,1016
565,0,-1,1022
1245,0,-1,78
1827,0,-1,2189
1893,1,-1,1048
1172,0,-1,58
426,1,-1,72
1822,1,-1,1032
1879,0,-1,80
1897,1,-1,1296
551,0,0.5,7
