src,same_file,jaccard_val,dst
5469,0,0.0,4698
3119,0,0.0,5010
2697,0,-1,3138
1506,0,-1,1260
2076,0,-1,1849
479,0,-1,3735
2028,0,-1,977
1590,0,-1,2039
1407,0,-1,1618
1331,0,-1,4558
2462,0,-1,1074
2896,0,-1,3126
1055,0,-1,3756
4487,0,-1,3304
965,0,-1,2578
3998,0,0.0,4836
3838,0,-1,4063
2501,1,-1,2361
2441,0,-1,3620
2194,0,-1,4103
1291,0,-1,3897
1232,0,-1,3384
3037,0,-1,1112
2765,0,-1,2174
3532,0,0.0,294
4960,0,-1,2655
4733,0,-1,3425
3424,0,-1,5374
4076,0,-1,1351
2357,0,-1,1683
2637,0,-1,2367
538,1,-1,567
4537,0,0.0,4762
856,0,0.0,4725
2343,0,-1,2907
2896,0,0.19999999999999996,5221
1412,0,-1,1221
4225,0,-1,985
2076,0,-1,573
1368,0,0.0,4838
5304,0,-1,4101
641,0,-1,1387
2520,0,-1,375
3091,0,0.0,2138
2344,0,-1,3132
4158,0,-1,2361
1708,0,-1,1951
1655,0,0.0,4796
4055,0,-1,1110
5324,0,-1,1167
1878,0,-1,922
1506,0,-1,4751
3128,0,-1,3651
2876,0,0.0,4761
674,0,0.0,5221
3641,0,-1,474
777,0,-1,1828
5240,0,-1,2263
2723,0,-1,4481
828,0,-1,1082
2922,0,0.0,4832
1362,0,-1,2037
3358,0,-1,4237
3528,0,-1,2562
1254,0,-1,668
4682,0,-1,3752
1347,0,-1,2704
1788,0,-1,2465
4318,0,-1,390
3818,0,-1,893
4330,0,0.0,759
951,0,-1,109
498,0,-1,3304
535,0,-1,3973
3446,0,-1,4496
2121,0,-1,2578
536,0,-1,3973
2558,0,-1,1301
3658,0,-1,4952
2654,0,-1,1264
4536,0,-1,2675
4531,0,-1,3095
3990,0,-1,2183
2342,0,-1,5268
1761,0,-1,1679
4426,0,-1,3285
4541,0,0.0,2279
3486,0,-1,1110
4342,0,-1,3362
3643,1,0.0,3604
1890,0,-1,3075
805,0,0.0,156
3118,0,-1,1074
499,0,-1,2369
965,0,-1,2673
4348,0,-1,1415
776,0,-1,4198
2100,0,-1,4085
2291,0,-1,1112
480,0,-1,545
416,0,-1,1387
3527,0,-1,2998
1840,0,-1,2311
1728,0,-1,1845
768,0,-1,39
957,0,0.0,4832
3430,0,-1,4734
2463,0,-1,3569
1958,0,0.0,4832
2350,0,-1,920
3823,0,0.0,5040
1543,0,-1,2733
481,0,-1,3130
2724,0,0.0,295
1057,0,-1,2783
805,0,-1,1647
437,0,-1,1744
4888,0,-1,3466
2441,0,-1,1373
2025,0,-1,474
4989,0,-1,4061
689,0,-1,1762
1542,0,-1,5284
416,0,-1,1377
1599,0,-1,2361
5059,1,0.0,5039
383,0,0.0,4725
5059,0,-1,1377
1824,0,-1,4085
4348,0,-1,2045
726,0,-1,2783
3299,0,-1,1830
4165,0,-1,2883
861,0,0.0,5010
2954,0,-1,4751
3827,0,-1,4751
2617,0,-1,3425
3123,0,-1,1791
3407,0,-1,2172
284,0,-1,1167
2500,0,-1,1464
5331,0,-1,4101
1295,1,-1,1200
1483,0,-1,3973
1255,0,-1,2207
2214,0,0.0,4837
3118,0,-1,4085
4213,0,-1,2885
2821,0,-1,470
902,0,0.0,1529
1362,0,-1,2445
2357,0,-1,419
4534,0,-1,973
2176,0,-1,3663
3123,0,-1,4059
2573,0,-1,1845
727,0,-1,2909
3333,0,-1,5378
4188,0,-1,3795
2769,0,-1,1110
3486,0,-1,2783
719,1,-1,670
4811,0,-1,1243
1462,0,-1,2670
968,0,-1,1618
800,0,-1,569
1868,0,-1,1647
4628,0,-1,4713
3826,0,-1,4101
3642,0,-1,2170
5354,0,-1,4560
3123,0,-1,2871
1309,0,-1,1849
1237,0,-1,3095
3969,0,0.0,5155
1149,0,-1,4924
2692,0,-1,3101
2431,0,-1,3433
2520,0,0.33333333333333326,3604
3971,0,-1,3069
2551,0,-1,4083
1890,0,0.33333333333333326,3604
